Time (min),Temperature (degC),Weight (mg),Heat Flow (mW),Temperature Difference (degC),Temperature Difference (muV),Sample Purge Flow (mL/min)
13.92084,318.2682,11.13811,-6.569134,0.5070652,3.7113,100.0334
13.92917,318.4356,11.1376,-6.573497,0.5070618,3.711714,99.98449
13.9375,318.6028,11.13707,-6.577968,0.5070516,3.712079,99.99314
13.94583,318.7654,11.13654,-6.582082,0.5070667,3.712628,100.0227
13.95416,318.9349,11.136,-6.586206,0.5070822,3.713181,99.97644
13.9625,319.1003,11.13544,-6.590688,0.5070716,3.713542,99.98782
13.97084,319.2644,11.1349,-6.5953,0.5070514,3.713834,100.0188
13.97917,319.4316,11.13435,-6.600098,0.5070187,3.714034,100.0159
13.9875,319.5957,11.13379,-6.604829,0.5069899,3.714261,99.99539
13.99583,319.7629,11.13319,-6.60937,0.5069756,3.714597,99.99981
14.00417,319.9324,11.13259,-6.614378,0.5069288,3.714694,100.0217
14.0125,320.095,11.13203,-6.618991,0.50691,3.714996,99.97906
14.02083,320.2625,11.13148,-6.623444,0.5069031,3.715386,99.99936
14.02916,320.4277,11.1309,-6.627379,0.5069344,3.716055,100.0063
14.0375,320.5952,11.1303,-6.631743,0.5069348,3.716498,99.97976
14.04584,320.7627,11.12972,-6.636199,0.506929,3.716896,99.99809
14.05417,320.9282,11.12914,-6.640396,0.5069428,3.717436,99.98845
14.0625,321.0904,11.12854,-6.64489,0.5069344,3.717809,100.0251
14.07083,321.2596,11.12797,-6.650068,0.5068783,3.717828,99.99824
14.07916,321.4254,11.12743,-6.655041,0.5068374,3.71796,99.9566
14.0875,321.591,11.12689,-6.659681,0.5068208,3.718263,100.0318
14.09584,321.7564,11.12631,-6.663961,0.5068309,3.71876,100.0086
14.10417,321.9223,11.12572,-6.669182,0.5067734,3.718758,100.0002
14.1125,322.09,11.12517,-6.674032,0.506744,3.71896,100.0038
14.12083,322.2554,11.1246,-6.678574,0.5067374,3.719325,99.97457
14.12917,322.4204,11.12401,-6.683218,0.5067232,3.719632,99.99671
14.1375,322.5896,11.12342,-6.68741,0.5067428,3.720184,100.0127
14.14583,322.7518,11.12286,-6.691991,0.506734,3.720532,99.98884
14.15416,322.9212,11.12228,-6.695702,0.5067894,3.721348,100.0418
14.1625,323.0881,11.12169,-6.7003,0.5067806,3.721694,99.96694
14.17084,323.2524,11.1211,-6.704639,0.5067902,3.722176,100.0028
14.17917,323.4197,11.12052,-6.70897,0.5068012,3.722668,100.0078
14.1875,323.5889,11.11994,-6.712674,0.5068586,3.723502,99.98875
14.19583,323.7508,11.11934,-6.717182,0.5068569,3.7239,100.0213
14.20416,323.9178,11.11876,-6.72201,0.506832,3.724128,100.0403
14.2125,324.0844,11.11817,-6.726053,0.506865,3.724782,99.9311
14.22084,324.2502,11.11757,-6.73053,0.5068661,3.725203,100.003
14.22917,324.4164,11.11697,-6.73477,0.5068847,3.72575,100.0027
14.2375,324.5809,11.11639,-6.739147,0.5068934,3.726226,100.0014
14.24583,324.7508,11.11581,-6.743485,0.5069052,3.726724,100.0204
14.25417,324.9122,11.1152,-6.748153,0.5068926,3.727044,99.99425
14.2625,325.0786,11.11458,-6.752747,0.506886,3.727406,99.99848
14.27083,325.2472,11.11398,-6.757294,0.5068831,3.727796,100.0281
14.27916,325.4121,11.11337,-6.762269,0.5068489,3.727956,99.96759
14.2875,325.5762,11.11276,-6.766199,0.5068908,3.728676,99.99515
14.29584,325.7436,11.11217,-6.770869,0.5068788,3.729,99.98841
14.30417,325.9087,11.1116,-6.775787,0.5068496,3.729194,100.0099
14.3125,326.0774,11.11101,-6.780863,0.5068092,3.72931,100.0271
14.32083,326.2426,11.11038,-6.785994,0.5067652,3.729398,99.98168
14.32916,326.4056,11.10972,-6.790782,0.5067452,3.729663,99.99554
14.3375,326.575,11.10905,-6.794971,0.5067697,3.730255,99.97688
14.34584,326.7382,11.10841,-6.79939,0.5067771,3.730722,100.053
14.35417,326.9048,11.10778,-6.804148,0.5067604,3.731011,99.99015
14.3625,327.074,11.10716,-6.807782,0.5068256,3.731903,99.99214
14.37083,327.2365,11.10653,-6.812168,0.5068357,3.73239,100.0125
14.37917,327.405,11.10589,-6.816134,0.5068776,3.733113,99.96851
14.3875,327.5704,11.10526,-6.819634,0.5069528,3.73408,100.0016
14.39583,327.7388,11.10462,-6.822928,0.507043,3.735158,99.99628
14.40416,327.9006,11.104,-6.825322,0.5071975,3.736709,100.0139
14.4125,328.0712,11.1034,-6.828442,0.5073016,3.737889,99.99526
14.42084,328.2347,11.10281,-6.83235,0.5073476,3.738642,100.0101
14.42917,328.4019,11.10221,-6.836231,0.5073965,3.739417,99.99394
14.4375,328.5661,11.10158,-6.839244,0.5075074,3.740648,99.96024
14.44583,328.7359,11.10094,-6.842764,0.5075822,3.741614,100.0103
14.45416,328.8991,11.1003,-6.846528,0.5076398,3.742453,99.99903
14.4625,329.0688,11.09967,-6.850214,0.5077032,3.743335,100.0371
14.47084,329.2298,11.09904,-6.853839,0.5077704,3.744245,100.005
14.47917,329.398,11.09838,-6.856895,0.5078789,3.74546,99.99639
14.4875,329.5661,11.09771,-6.861242,0.507895,3.745994,99.99351
14.49583,329.731,11.09704,-6.865187,0.5079399,3.74674,99.99481
14.50417,329.8937,11.09639,-6.868352,0.5080404,3.747897,100.0216
14.5125,330.0638,11.09575,-6.871526,0.5081411,3.749055,99.99551
14.52083,330.23,11.0951,-6.875651,0.5081739,3.749713,100.0088
14.52916,330.3945,11.09447,-6.87932,0.508239,3.750609,99.99009
14.5375,330.5612,11.09383,-6.882313,0.5083528,3.751863,99.99076
14.54584,330.7285,11.09318,-6.885326,0.5084656,3.753113,99.99836
14.55417,330.8958,11.09251,-6.888128,0.5085937,3.754475,100.0293
14.5625,331.0646,11.09185,-6.890944,0.5087222,3.755842,99.97401
14.57083,331.2295,11.09121,-6.893521,0.5088672,3.75733,100.0222
14.57916,331.3907,11.09058,-6.895484,0.5090554,3.759137,99.96363
14.5875,331.5587,11.08995,-6.897628,0.5092313,3.760853,100.0078
14.59584,331.723,11.0893,-6.90045,0.5093584,3.762209,100.0297
14.60417,331.8868,11.08861,-6.90287,0.5095136,3.763772,99.95876
14.6125,332.0569,11.08792,-6.905519,0.5096535,3.765222,100.0281
14.62083,332.2192,11.08722,-6.908139,0.5097946,3.766682,99.96895
14.62917,332.3919,11.08652,-6.911094,0.5099129,3.767975,100.0055
14.6375,332.5523,11.08585,-6.914099,0.5100268,3.769235,100.0181
14.64583,332.7224,11.08518,-6.91748,0.5101132,3.77029,100.0045
14.65416,332.8861,11.08448,-6.920671,0.5102134,3.771449,100.0027
14.6625,333.0545,11.08377,-6.923798,0.5103194,3.77265,99.99759
14.67084,333.2218,11.08306,-6.926538,0.5104537,3.774064,99.98969
14.67917,333.3876,11.08237,-6.929297,0.5105866,3.775466,99.99324
14.6875,333.55,11.08171,-6.931772,0.5107393,3.777015,99.97299
14.69583,333.7167,11.08102,-6.9341,0.5109026,3.778644,100.0323
14.70416,333.8826,11.08034,-6.937272,0.5110062,3.779829,99.98441
14.7125,334.0497,11.07968,-6.939725,0.5111604,3.78139,100.0378
14.72084,334.216,11.07899,-6.942224,0.5113118,3.78293,100.0038
14.72917,334.38,11.07831,-6.94493,0.5114484,3.784361,99.97968
14.7375,334.5446,11.07764,-6.947544,0.5115906,3.785834,99.96491
14.74583,334.7135,11.07696,-6.950434,0.511714,3.787167,100.027
14.75417,334.8796,11.07626,-6.95403,0.5117863,3.788122,100.0085
14.7625,335.0467,11.07552,-6.956637,0.5119297,3.789606,99.99509
14.77083,335.2106,11.07478,-6.95949,0.5120559,3.79096,100.0177
14.77916,335.3785,11.07408,-6.962545,0.5121682,3.792214,99.98261
14.7875,335.5414,11.07336,-6.964874,0.5123316,3.793846,99.99818
14.79584,335.7072,11.07263,-6.967207,0.512495,3.795478,99.99239
14.80417,335.8754,11.0719,-6.969566,0.5126566,3.797096,100.0266
14.8125,336.0394,11.07119,-6.971968,0.512815,3.798692,99.99822
14.82083,336.2057,11.07047,-6.974126,0.5129914,3.800421,99.99101
14.82916,336.3692,11.06974,-6.976257,0.5131689,3.802159,99.99328
14.8375,336.5374,11.06901,-6.97818,0.5133619,3.804011,99.98062
14.84584,336.7049,11.0683,-6.98026,0.5135438,3.805782,100.0327
14.85417,336.8748,11.0676,-6.982256,0.5137322,3.807603,99.98699
14.8625,337.038,11.0669,-6.984449,0.5139063,3.809317,100.0175
14.87083,337.2014,11.06619,-6.986158,0.5141148,3.811286,99.98778
14.87917,337.3688,11.06548,-6.988404,0.5142852,3.812975,99.98046
14.8875,337.5362,11.06476,-6.99052,0.514465,3.814734,100.007
14.89583,337.7004,11.06402,-6.992074,0.514685,3.81679,100.0041
14.90416,337.8669,11.06329,-6.993784,0.5148937,3.818762,100.0231
14.9125,338.03,11.06254,-6.994982,0.515139,3.821008,99.97511
14.92084,338.1989,11.06182,-6.996475,0.5153638,3.823102,99.98644
14.92917,338.3638,11.06112,-6.997663,0.5156097,3.825352,99.98804
14.9375,338.5294,11.0604,-6.999228,0.515828,3.827397,100.0098
14.94583,338.6948,11.05967,-7.000332,0.5160794,3.829688,99.99908
14.95416,338.8617,11.05894,-7.002056,0.5162869,3.831656,100.0128
14.9625,339.028,11.05822,-7.004321,0.5164558,3.833336,100.0349
14.97084,339.1922,11.05748,-7.006606,0.516623,3.835004,100.0049
14.97917,339.3596,11.05674,-7.008588,0.5168116,3.836831,99.97076
14.9875,339.5252,11.05602,-7.010412,0.5170122,3.838748,99.98504
14.99583,339.6917,11.05531,-7.012349,0.5172052,3.84061,100.0186
15.00417,339.8582,11.0546,-7.014334,0.5173941,3.842442,99.98398
15.0125,340.0224,11.05385,-7.017506,0.517498,3.84364,100.0339
15.02083,340.1894,11.05311,-7.01934,0.517698,3.845556,99.96656
15.02916,340.3541,11.05235,-7.02121,0.5178951,3.84745,100.0117
15.0375,340.52,11.05159,-7.022934,0.5181023,3.849418,99.98249
15.04584,340.6856,11.05082,-7.024161,0.5183453,3.851654,100.0236
15.05417,340.8539,11.05006,-7.025119,0.518608,3.854035,100.0084
15.0625,341.0203,11.04932,-7.026359,0.5188511,3.85627,99.98628
15.07083,341.1854,11.04854,-7.027184,0.5191235,3.858722,99.97788
15.07916,341.3504,11.04776,-7.028412,0.5193672,3.860956,99.99922
15.0875,341.5172,11.047,-7.029363,0.5196311,3.86334,100.0166
15.09584,341.6836,11.04622,-7.029308,0.5199676,3.866262,100.0145
15.10417,341.8476,11.04544,-7.030424,0.5202202,3.868558,99.98257
15.1125,342.0112,11.04466,-7.031929,0.5204449,3.870644,99.98663
15.12083,342.1814,11.04389,-7.032611,0.5207299,3.873179,100.0392
15.12917,342.3481,11.04313,-7.033325,0.5210126,3.875694,99.96801
15.1375,342.5119,11.04235,-7.034214,0.5212824,3.878113,99.98751
15.14583,342.6778,11.04155,-7.035074,0.5215542,3.880545,100.0251
15.15416,342.8462,11.04078,-7.03573,0.5218409,3.88309,100.0097
15.1625,343.011,11.04,-7.036189,0.5221416,3.885739,100.0066
15.17084,343.177,11.0392,-7.036562,0.5224484,3.888436,100.0002
15.17917,343.3426,11.03839,-7.037466,0.5227169,3.890847,99.96431
15.1875,343.5106,11.0376,-7.037788,0.523028,3.893576,100.0014
15.19583,343.6759,11.03681,-7.037845,0.5233578,3.896445,100.0179
15.20416,343.8402,11.036,-7.039082,0.5236028,3.898682,99.98268
15.2125,344.0074,11.03519,-7.039908,0.5238769,3.901137,99.9943
15.22084,344.1731,11.0344,-7.040742,0.5241504,3.903589,100.0215
15.22917,344.3414,11.03362,-7.042062,0.5243903,3.90579,100.0019
15.2375,344.5058,11.03282,-7.043826,0.5245979,3.90775,99.98344
15.24583,344.67,11.03202,-7.045232,0.52483,3.909896,100.0149
15.25417,344.8355,11.03122,-7.046992,0.5250371,3.911854,100.0209
15.2625,345.0002,11.03041,-7.048228,0.5252817,3.914091,99.99171
15.27083,345.168,11.02961,-7.048892,0.5255664,3.916629,99.96656
15.27916,345.337,11.02881,-7.049874,0.5258295,3.919006,100.0219
15.2875,345.5011,11.02803,-7.050838,0.5260932,3.921389,99.9828
15.29584,345.6653,11.02722,-7.051876,0.5263516,3.923732,100.0096
15.30417,345.8326,11.02641,-7.052652,0.5266289,3.926214,99.99008
15.3125,345.9972,11.02559,-7.053311,0.5269138,3.928756,99.99842
15.32083,346.1671,11.02477,-7.054547,0.5271582,3.930996,100.0166
15.32916,346.3288,11.02393,-7.056416,0.5273574,3.9329,100.007
15.3375,346.496,11.0231,-7.057452,0.5276156,3.935244,99.99
15.34584,346.6614,11.02229,-7.058418,0.5278791,3.93763,100.0111
15.35417,346.8278,11.02146,-7.060262,0.5280801,3.939548,99.98119
15.3625,346.9932,11.02062,-7.061866,0.5282972,3.941587,99.99425
15.37083,347.1584,11.01979,-7.06313,0.5285389,3.943809,100.019
15.37917,347.3265,11.01896,-7.064291,0.5287882,3.946089,100.0109
15.3875,347.4919,11.01811,-7.066329,0.5289753,3.947906,99.98628
15.39583,347.6596,11.01726,-7.068018,0.5291873,3.94991,100.0021
15.40416,347.8235,11.01643,-7.06973,0.5293968,3.951894,99.97962
15.4125,347.9864,11.01559,-7.071216,0.5296215,3.953992,100.0044
15.42084,348.1536,11.01476,-7.072968,0.5298286,3.955959,99.99757
15.42917,348.3207,11.01391,-7.074539,0.5300482,3.95802,100.0446
15.4375,348.485,11.01304,-7.07615,0.5302644,3.960058,99.99371
15.44583,348.65,11.01219,-7.07731,0.5305127,3.962334,99.97809
15.45416,348.8152,11.01133,-7.078755,0.5307402,3.964455,99.99931
15.4625,348.9858,11.01047,-7.080061,0.5309788,3.96666,100.0255
15.47084,349.1506,11.00961,-7.080211,0.5312984,3.96947,99.97778
15.47917,349.3166,11.00875,-7.080386,0.5316162,3.972269,99.99286
15.4875,349.4812,11.00788,-7.080645,0.531928,3.975022,100.0023
15.49583,349.6481,11.00701,-7.081176,0.5322209,3.977635,100.009
15.50417,349.8139,11.00614,-7.081756,0.5325104,3.980224,99.99518
15.5125,349.9808,11.00526,-7.082249,0.5328057,3.982858,100.0037
15.52083,350.1463,11.00442,-7.082462,0.5331207,3.985637,100.0014
15.52916,350.3119,11.00355,-7.08332,0.5333901,3.988078,100.0001
15.5375,350.4782,11.00267,-7.083612,0.5337,3.990823,99.99106
15.54584,350.6428,11.00179,-7.0839,0.5340095,3.993564,100.0227
15.55417,350.8086,11.00093,-7.084492,0.5342965,3.996137,99.96876
15.5625,350.9735,11.00008,-7.085144,0.5345795,3.998681,100.0041
15.57083,351.1395,10.99922,-7.085766,0.5348644,4.001239,99.98863
15.57916,351.3016,10.99836,-7.08645,0.5351442,4.00376,100.0316
15.5875,351.4706,10.9975,-7.087462,0.5354012,4.006109,99.98949
15.59584,351.6339,10.9966,-7.08897,0.5356225,4.008192,99.98695
15.60417,351.8034,10.99568,-7.089887,0.5358862,4.010594,100.0111
15.6125,351.9663,10.99475,-7.090269,0.536187,4.013274,100.0196
15.62083,352.135,10.99385,-7.091022,0.5364619,4.015761,99.97634
15.62917,352.3005,10.99298,-7.09254,0.5366824,4.01784,100.0056
15.6375,352.4658,10.99206,-7.094392,0.5368796,4.019747,99.99124
15.64583,352.6312,10.99114,-7.09578,0.5371093,4.021896,100.0342
15.65416,352.797,10.9902,-7.096993,0.5373516,4.024142,99.97168
15.6625,352.9594,10.98925,-7.097766,0.537624,4.026614,100.0183
15.67084,353.1282,10.98833,-7.098758,0.537882,4.028976,99.98524
15.67917,353.2938,10.98744,-7.099441,0.5381613,4.0315,100.0007
15.6875,353.4596,10.98655,-7.100611,0.5384062,4.033768,99.98598
15.69583,353.6233,10.98567,-7.101981,0.5386361,4.035922,100.0277
15.70416,353.793,10.98476,-7.102815,0.5389045,4.038367,99.9817
15.7125,353.9561,10.98383,-7.103842,0.5391586,4.040703,100.0122
15.72084,354.1215,10.98292,-7.105056,0.5393992,4.042938,99.97228
15.72917,354.2912,10.98201,-7.10627,0.5396409,4.045185,100.017
15.7375,354.4548,10.98112,-7.10737,0.5398896,4.047484,100.0171
15.74583,354.6193,10.98023,-7.109003,0.540101,4.049502,99.99288
15.75417,354.7878,10.97931,-7.109778,0.5403734,4.05198,99.97551
15.7625,354.9508,10.97837,-7.111118,0.5406045,4.054148,100.0031
15.77083,355.1152,10.97743,-7.11251,0.540832,4.05629,100.0244
15.77916,355.2852,10.97648,-7.114034,0.541051,4.058369,99.98422
15.7875,355.4524,10.97552,-7.115957,0.541242,4.060238,99.99824
15.79584,355.6138,10.97457,-7.117356,0.5414684,4.062372,100.0294
15.80417,355.7805,10.9736,-7.118515,0.5417124,4.064641,99.98941
15.8125,355.946,10.97265,-7.119316,0.541981,4.067093,99.97662
15.82083,356.111,10.97171,-7.119745,0.5422752,4.069738,100.0082
15.82916,356.276,10.97076,-7.120228,0.5425658,4.072356,100.0195
15.8375,356.4453,10.9698,-7.120728,0.5428558,4.07497,99.9955
15.84584,356.6104,10.96883,-7.12101,0.5431606,4.077698,99.99359
15.85417,356.7736,10.96787,-7.12164,0.5434404,4.080238,99.99599
15.8625,356.9398,10.96692,-7.122142,0.5437292,4.082844,99.97949
15.87083,357.1055,10.96596,-7.122286,0.5440426,4.085638,100.0057
15.87917,357.272,10.96499,-7.122786,0.5443314,4.088245,99.99634
15.8875,357.4392,10.96405,-7.123162,0.544629,4.09092,99.98458
15.89583,357.6022,10.96308,-7.124032,0.5448909,4.093329,100.0455
15.90416,357.7722,10.96206,-7.12562,0.5451035,4.095368,99.98098
15.9125,357.9334,10.96105,-7.126343,0.5453758,4.097855,100.0236
15.92084,358.1009,10.96005,-7.12707,0.5456475,4.100338,99.97137
15.92917,358.2669,10.95907,-7.128247,0.5458876,4.102585,99.99394
15.9375,358.4304,10.9581,-7.12928,0.5461373,4.104904,100.0113
15.94583,358.598,10.95712,-7.130356,0.5463846,4.107205,99.99397
15.95416,358.7632,10.95613,-7.131215,0.5466467,4.109619,99.99981
15.9625,358.929,10.95514,-7.13166,0.5469376,4.11225,100.0218
15.97084,359.096,10.95414,-7.132384,0.5472089,4.114734,99.97899
15.97917,359.2626,10.95315,-7.133526,0.547451,4.116998,100.0147
15.9875,359.428,10.95214,-7.134411,0.5477107,4.119396,100.0056
15.99583,359.5908,10.95114,-7.135299,0.5479692,4.121785,99.98106
16.00417,359.7596,10.95014,-7.136543,0.5482037,4.123995,100.0084
16.0125,359.9262,10.94914,-7.137585,0.5484522,4.12631,100.013
16.02084,360.0938,10.94812,-7.138194,0.5487314,4.128859,99.97103
16.02917,360.2562,10.9471,-7.138954,0.5489992,4.13132,100.0387
16.0375,360.422,10.94605,-7.1403,0.549226,4.133469,99.9629
16.04584,360.5889,10.94501,-7.14065,0.5495231,4.136148,100.0039
16.05417,360.7555,10.94398,-7.140069,0.549886,4.13932,100.0052
16.0625,360.9225,10.94297,-7.139007,0.5502824,4.142742,100.0014
16.07083,361.0875,10.94199,-7.137276,0.5507255,4.146514,99.96686
16.07916,361.2537,10.94099,-7.13508,0.551202,4.150538,100.0169
16.0875,361.4212,10.93999,-7.133288,0.5516507,4.154348,100.0159
16.09583,361.5864,10.939,-7.131406,0.552105,4.1582,99.98511
16.10416,361.7542,10.93801,-7.129956,0.5525296,4.161826,100.0085
16.1125,361.9145,10.93701,-7.127825,0.5530004,4.165799,100.013
16.12083,362.0855,10.93604,-7.126129,0.5534426,4.169557,99.99147
16.12917,362.2476,10.93505,-7.125478,0.55381,4.172752,100.001
16.1375,362.413,10.93403,-7.125606,0.5541222,4.175532,99.99749
16.14584,362.5788,10.93301,-7.125894,0.5544231,4.178227,100.023
16.15417,362.7459,10.93196,-7.126898,0.5546742,4.180548,99.99432
16.1625,362.9094,10.93091,-7.128425,0.5548874,4.182582,100.0279
16.17084,363.0742,10.92985,-7.129822,0.5551091,4.184682,99.9702
16.17917,363.239,10.92876,-7.130364,0.5553907,4.187233,100.008
16.1875,363.4088,10.92767,-7.13071,0.5556866,4.189892,99.98492
16.19583,363.576,10.92659,-7.131622,0.555943,4.192255,100.0084
16.20416,363.7434,10.92551,-7.133218,0.5561519,4.194262,99.98494
16.2125,363.9068,10.92444,-7.13515,0.556336,4.19608,99.99188
16.22083,364.0765,10.92336,-7.136426,0.5565674,4.198257,99.99464
16.22916,364.2359,10.92227,-7.137949,0.5567791,4.200287,100.0089
16.2375,364.4066,10.92119,-7.139678,0.5569781,4.202219,100.008
16.24583,364.5717,10.92011,-7.14125,0.5571874,4.204231,100.0092
16.25417,364.74,10.91902,-7.142753,0.5574028,4.20629,100.0041
16.2625,364.905,10.91794,-7.144981,0.5575664,4.207959,99.98858
16.27084,365.0695,10.91682,-7.146949,0.5577474,4.20976,100.0098
16.27917,365.2369,10.91571,-7.149024,0.5579214,4.211507,99.99781
16.2875,365.4022,10.9146,-7.150175,0.5581582,4.21373,99.99993
16.29584,365.566,10.91346,-7.151278,0.5583986,4.215976,99.98978
16.30417,365.7334,10.91234,-7.153024,0.5585941,4.217886,99.99074
16.3125,365.9003,10.91123,-7.154822,0.5587863,4.219772,100.0368
16.32083,366.0665,10.91009,-7.155929,0.5590263,4.222019,99.98581
16.32916,366.2307,10.90897,-7.157078,0.5592625,4.224239,99.98691
16.3375,366.3997,10.90785,-7.15878,0.5594606,4.22617,99.99449
16.34583,366.5611,10.9067,-7.160726,0.55964,4.22796,100.033
16.35416,366.7284,10.90556,-7.162979,0.5597989,4.229597,99.98442
16.3625,366.8944,10.9044,-7.164765,0.5599895,4.231472,99.98297
16.37083,367.0578,10.90324,-7.166808,0.5601617,4.23321,100.0161
16.37917,367.2247,10.9021,-7.168853,0.5603344,4.23495,99.98528
16.3875,367.3928,10.90095,-7.170886,0.5605082,4.2367,99.99953
16.39584,367.5569,10.8998,-7.17282,0.5606873,4.238492,100.0242
16.40417,367.7217,10.89864,-7.1745,0.5608839,4.240414,99.97011
16.4125,367.8886,10.89746,-7.176563,0.561054,4.242138,100.0041
16.42084,368.0556,10.89627,-7.178388,0.561241,4.243989,100.0231
16.42917,368.2219,10.89511,-7.180169,0.5614306,4.245861,99.97129
16.4375,368.3868,10.89394,-7.181956,0.5616192,4.247726,99.9991
16.44583,368.5544,10.89278,-7.184704,0.5617416,4.24909,100.0127
16.45416,368.7168,10.89164,-7.187563,0.561855,4.250387,100.0196
16.4625,368.8873,10.89048,-7.19033,0.5619762,4.251742,99.99044
16.47083,369.0536,10.88929,-7.192698,0.5621242,4.253304,99.9882
16.47916,369.215,10.88809,-7.195346,0.5622514,4.254704,100.015
16.4875,369.3808,10.88691,-7.198481,0.5623455,4.255856,99.99408
16.49583,369.5462,10.88573,-7.201905,0.5624188,4.256851,99.99337
16.50417,369.7132,10.88449,-7.205916,0.562451,4.257534,99.98574
16.5125,369.8799,10.88319,-7.210562,0.562439,4.257883,100.0226
16.52084,370.0428,10.88181,-7.215796,0.5623852,4.257916,99.99688
16.52917,370.2088,10.88036,-7.221506,0.5622982,4.257696,99.97813
16.5375,370.3755,10.87884,-7.227174,0.562215,4.257504,100.0146
16.54584,370.5398,10.87726,-7.23302,0.5621182,4.257212,99.98258
16.55417,370.7059,10.87565,-7.23918,0.5619992,4.25675,100.025
16.5625,370.8748,10.87398,-7.246244,0.5618186,4.255821,100.0072
16.57083,371.0383,10.87229,-7.253418,0.5616291,4.254826,99.99129
16.57916,371.203,10.8706,-7.2598,0.5614946,4.254248,100.001
16.5875,371.3688,10.86891,-7.265597,0.5614011,4.25398,100.0154
16.59583,371.5342,10.86727,-7.271137,0.5613246,4.25384,99.97882
16.60416,371.701,10.86569,-7.276534,0.5612584,4.253778,100.0083
16.6125,371.8674,10.86417,-7.281606,0.5612152,4.253891,99.98985
16.62083,372.0338,10.86264,-7.286272,0.5611996,4.254213,100.0099
16.62917,372.1996,10.8611,-7.291006,0.5611791,4.2545,99.99386
16.6375,372.3682,10.8596,-7.296799,0.5610862,4.254236,99.99214
16.64584,372.5351,10.85813,-7.301456,0.5610714,4.254566,99.99719
16.65417,372.6962,10.85668,-7.306419,0.5610332,4.254717,100.0344
16.6625,372.862,10.85522,-7.312301,0.560932,4.25439,99.94992
16.67084,373.028,10.85376,-7.318542,0.5608063,4.253878,100.0214
16.67917,373.1947,10.8523,-7.325139,0.5606562,4.253183,99.98528
16.6875,373.3622,10.85081,-7.331562,0.560518,4.252574,100.0238
16.69583,373.5299,10.84929,-7.3373,0.5604276,4.25233,100.0237
16.70416,373.6931,10.8482,-7.343051,0.5603344,4.252066,99.95859
16.7125,373.8602,10.84708,-7.348336,0.5602743,4.25205,100.0281
16.72083,374.0254,10.84554,-7.352978,0.5602579,4.252368,99.97406
16.72916,374.188,10.84378,-7.359335,0.5601212,4.251772,100.0018
16.7375,374.3534,10.84192,-7.366376,0.559938,4.25082,100.0461
16.74583,374.5183,10.83998,-7.374578,0.5596745,4.24926,99.95939
16.75417,374.6874,10.83798,-7.38273,0.5594156,4.247734,99.9911
16.7625,374.8529,10.83591,-7.390752,0.5591644,4.246269,100.0176
16.77084,375.0189,10.83384,-7.398624,0.5589234,4.244878,99.96991
16.77917,375.1848,10.83176,-7.407705,0.5585988,4.242853,99.9991
16.7875,375.3478,10.82923,-7.417962,0.5581916,4.2402,99.99871
16.79584,375.5142,10.82668,-7.429468,0.557699,4.236896,100.0179
16.80417,375.6816,10.82452,-7.441139,0.5571952,4.233508,100.0031
16.8125,375.8481,10.82254,-7.45164,0.5567725,4.230737,100.0307
16.82083,376.0122,10.82061,-7.46229,0.5563389,4.227881,99.98818
16.82916,376.1787,10.81868,-7.472269,0.5559521,4.225382,99.98059
16.8375,376.343,10.81671,-7.482678,0.5555348,4.222648,100.0198
16.84583,376.5097,10.81468,-7.494102,0.5550476,4.219384,99.99434
16.85416,376.6746,10.81258,-7.507032,0.5544565,4.215328,99.99855
16.8625,376.8396,10.81045,-7.520196,0.5538486,4.211142,99.98719
16.87083,377.0084,10.8083,-7.533398,0.5532398,4.20695,100.0226
16.87917,377.1723,10.80615,-7.54631,0.5526498,4.2029,99.99438
16.8875,377.3364,10.80398,-7.559905,0.5520122,4.198488,100.0037
16.89584,377.504,10.80177,-7.57417,0.5513291,4.193728,99.98741
16.90417,377.6697,10.79953,-7.588228,0.5506601,4.189075,100.0022
16.9125,377.8336,10.7973,-7.602314,0.5499885,4.184402,100.0104
16.92084,378.0004,10.79516,-7.616806,0.5492898,4.17952,99.95816
16.92917,378.168,10.79308,-7.629806,0.5486944,4.175425,100.0139
16.9375,378.3313,10.79102,-7.642516,0.5481176,4.17147,100.0119
16.94583,378.499,10.78899,-7.654745,0.5475756,4.167779,100.0158
16.95416,378.6693,10.78701,-7.666592,0.5470608,4.164294,100.0069
16.9625,378.8317,10.78502,-7.6789,0.5465117,4.160548,99.98359
16.97083,378.9987,10.78306,-7.691431,0.5459488,4.156695,100.0161
16.97916,379.1652,10.78107,-7.70424,0.5453672,4.152698,99.97362
16.9875,379.3301,10.7791,-7.716415,0.5448288,4.149025,100.0094
16.99583,379.4956,10.77713,-7.729331,0.5442398,4.144965,99.98625
17.00417,379.6628,10.77516,-7.741558,0.5436992,4.14127,99.99189
17.0125,379.8285,10.7732,-7.754328,0.543121,4.137287,100.0126
17.02084,379.9909,10.77128,-7.76675,0.5425654,4.133472,100.0106
17.02917,380.16,10.76936,-7.779174,0.5420123,4.129672,99.98622
17.0375,380.3256,10.7674,-7.79247,0.541398,4.125405,100.0008
17.04584,380.4924,10.76545,-7.804918,0.5408428,4.121582,100.0102
17.05417,380.6578,10.76352,-7.81677,0.5403283,4.11807,100.0144
17.0625,380.8248,10.76161,-7.828606,0.5398152,4.114566,99.9825
17.07083,380.989,10.75971,-7.841272,0.5392442,4.110623,100.0263
17.07916,381.1579,10.75779,-7.853161,0.5387284,4.107098,99.98542
