Time (min),Temperature (degC),Weight (mg),Heat Flow (mW),Temperature Difference (degC),Temperature Difference (muV),Sample Purge Flow (mL/min)
27.6,185.1061,11.34152,-9.557041,0.06301208,0.4082608,100.0099
27.6125,185.1696,11.3414,-9.55758,0.06308746,0.4087816,99.96226
27.62083,185.2122,11.34135,-9.557732,0.06315912,0.4092678,99.99524
27.62917,185.2509,11.34127,-9.558066,0.06321176,0.4096304,100.003
27.6375,185.2915,11.34118,-9.558087,0.0632952,0.4101926,100.0218
27.65,185.3572,11.34106,-9.558347,0.06339788,0.4108902,99.98243
27.6625,185.4222,11.34094,-9.558072,0.06355404,0.4119348,100.0437
27.67084,185.4629,11.34086,-9.558106,0.06363709,0.412495,100.009
27.67916,185.5031,11.34082,-9.558465,0.06368725,0.4128418,99.99139
27.6875,185.5426,11.34078,-9.55829,0.06379045,0.4135326,100.0049
27.7,185.6089,11.34065,-9.558712,0.06387794,0.4141328,99.99761
27.7125,185.668,11.3405,-9.559055,0.06397305,0.414782,100.0061
27.72083,185.7113,11.3404,-9.559708,0.06399392,0.4149392,99.96571
27.72916,185.7534,11.3403,-9.560243,0.0640265,0.4151722,100.0091
27.7375,185.7926,11.3402,-9.560726,0.06406414,0.4154382,100.0079
27.75,185.857,11.34008,-9.561592,0.06410592,0.4157419,99.998
27.7625,185.9211,11.34002,-9.562278,0.06416599,0.4161643,100.0028
27.77084,185.9592,11.33998,-9.563224,0.06415761,0.416132,99.99631
27.77917,186.0028,11.33994,-9.563689,0.06419648,0.416406,100.0204
27.7875,186.0442,11.33991,-9.564415,0.06420902,0.416509,99.99556
27.79584,186.0859,11.33989,-9.564725,0.06426434,0.41689,99.98453
27.80834,186.1495,11.33988,-9.564861,0.06438,0.4176735,100.0079
27.82084,186.2117,11.33986,-9.564745,0.06452084,0.4186203,99.98806
27.82916,186.2528,11.33984,-9.565347,0.06454674,0.4188105,99.98563
27.8375,186.2955,11.33979,-9.565681,0.0645991,0.4191721,99.99195
27.84583,186.3341,11.33969,-9.566139,0.06463892,0.4194526,100.0061
27.85834,186.3978,11.33956,-9.566297,0.06475186,0.4202187,99.98581
27.87083,186.4648,11.33946,-9.565999,0.06491094,0.4212843,100.0495
27.87917,186.5052,11.33938,-9.565761,0.06502063,0.4220185,99.98882
27.8875,186.5474,11.33926,-9.565703,0.06511283,0.4226392,99.99716
27.89584,186.5913,11.33917,-9.565972,0.06517272,0.4230506,100.0421
27.90833,186.6517,11.3391,-9.566644,0.065235,0.4234885,99.97798
27.92084,186.7148,11.33902,-9.566509,0.06537802,0.4244506,99.99791
27.92916,186.7568,11.33898,-9.566265,0.06548952,0.425197,100.0165
27.9375,186.7971,11.33892,-9.566746,0.06552792,0.4254688,99.99666
27.94584,186.8368,11.33886,-9.567572,0.0655312,0.4255125,99.98968
27.95833,186.9021,11.33876,-9.568381,0.06557947,0.4258597,99.98976
27.97083,186.9644,11.33868,-9.568994,0.0656467,0.42633,100.0707
27.97916,187.005,11.33863,-9.569194,0.06571228,0.4267784,99.96254
27.9875,187.0486,11.33855,-9.568951,0.06582221,0.4275147,99.99881
27.99583,187.0902,11.33845,-9.56918,0.06588516,0.4279461,100.0204
28.00834,187.1514,11.33827,-9.569275,0.06600384,0.4287509,99.98121
28.02084,187.2112,11.33813,-9.569459,0.06611372,0.4294982,99.97824
28.02917,187.2552,11.33806,-9.569391,0.06620606,0.4301206,100.0466
28.0375,187.2984,11.33799,-9.569579,0.06627316,0.4305791,100.0129
28.04584,187.3394,11.33795,-9.569832,0.06633325,0.4309921,99.99655
28.05834,187.4013,11.33787,-9.57047,0.06639792,0.4314462,99.98722
28.07084,187.4666,11.33778,-9.570938,0.06647979,0.4320122,100.0118
28.07916,187.5073,11.33771,-9.57123,0.06653668,0.4324048,99.98249
28.0875,187.5482,11.33764,-9.571908,0.06655458,0.432544,100.0276
28.09583,187.5904,11.33758,-9.572413,0.06658999,0.4327969,99.96759
28.10834,187.654,11.33749,-9.572735,0.06668692,0.4334613,100.0016
28.12083,187.7161,11.33737,-9.573251,0.06676476,0.4340016,99.98691
28.12917,187.7559,11.33729,-9.573907,0.06678462,0.4341533,100.0379
28.1375,187.8018,11.33722,-9.573905,0.066871,0.4347378,99.97944
28.14584,187.8423,11.33714,-9.574144,0.06693335,0.4351662,100.0096
28.15833,187.9052,11.33702,-9.574816,0.0669952,0.435603,100.0013
28.17084,187.9626,11.33697,-9.575451,0.06705979,0.4360572,99.99151
28.17916,188.0075,11.33694,-9.575574,0.06713274,0.4365542,99.9716
28.1875,188.0502,11.3369,-9.57558,0.06721819,0.437133,100.0553
28.19584,188.0878,11.33687,-9.575799,0.06728097,0.437564,99.98378
28.20833,188.1533,11.33682,-9.575838,0.06740493,0.4384046,99.99545
28.22083,188.2192,11.33674,-9.576094,0.06750797,0.4391094,100.0006
28.22916,188.2564,11.33671,-9.577186,0.0674841,0.4389769,100.0218
28.2375,188.2964,11.3367,-9.577347,0.06755228,0.4394432,99.99938
28.24583,188.3365,11.33666,-9.577575,0.06761382,0.4398663,99.98848
28.25834,188.402,11.33657,-9.577945,0.06770515,0.440495,99.98908
28.27084,188.4644,11.33645,-9.578936,0.06773331,0.4407128,100.0157
28.27917,188.5047,11.33638,-9.579334,0.06777915,0.4410342,100.0006
28.2875,188.5484,11.33631,-9.579613,0.06783629,0.4414291,100.032
28.29584,188.5848,11.33625,-9.579872,0.06789536,0.4418364,100.0087
28.30834,188.6519,11.33615,-9.579109,0.06809755,0.4431868,99.98218
28.32084,188.714,11.33602,-9.578329,0.0683035,0.444562,99.98622
28.32916,188.7567,11.33594,-9.577866,0.06843532,0.4454437,99.99444
28.3375,188.7974,11.33586,-9.577824,0.06852474,0.4460488,100.0228
28.34583,188.8373,11.33578,-9.577892,0.0686029,0.446581,100.0224
28.35834,188.9005,11.33568,-9.577715,0.068748,0.4475603,99.97257
28.37083,188.9625,11.33559,-9.577369,0.06891016,0.4486511,100.0041
28.37917,189.007,11.33553,-9.577526,0.06898005,0.4491296,99.98735
28.3875,189.0442,11.33549,-9.578325,0.06898564,0.4491894,100.043
28.39584,189.0881,11.33546,-9.578949,0.06900825,0.4493601,99.99499
28.40833,189.1524,11.3354,-9.57968,0.06906306,0.4497525,99.99637
28.42084,189.2167,11.33534,-9.580275,0.06913147,0.4502334,100.0031
28.42916,189.258,11.3353,-9.580266,0.06921851,0.4508242,100.0104
28.4375,189.3006,11.33524,-9.580712,0.06925988,0.4511172,100.0029
28.44584,189.3416,11.33518,-9.581253,0.0692918,0.4513489,100.004
28.45833,189.4043,11.3351,-9.58184,0.06936186,0.4518409,99.98491
28.47083,189.4644,11.33495,-9.582465,0.0694279,0.4523067,100.0344
28.47916,189.5088,11.33484,-9.583249,0.06943576,0.4523819,99.98831
28.4875,189.5451,11.33477,-9.584092,0.0694365,0.4524102,99.99962
28.49583,189.5888,11.33469,-9.584644,0.06946628,0.4526279,99.98341
28.50834,189.6544,11.33458,-9.585848,0.06947356,0.4527108,100.0013
28.52084,189.7189,11.33448,-9.587022,0.06948447,0.4528174,100.029
28.52917,189.7567,11.33442,-9.587884,0.06948371,0.452836,99.97403
28.5375,189.7973,11.33435,-9.588634,0.06949364,0.4529244,100.026
28.54584,189.8395,11.33426,-9.589218,0.06951982,0.4531187,99.99054
28.55834,189.9056,11.33415,-9.589247,0.06964486,0.4539693,99.98816
28.57084,189.968,11.33406,-9.589697,0.06972852,0.4545508,100.0099
28.57916,190.0101,11.33402,-9.590056,0.06977866,0.4549015,100.0016
28.5875,190.052,11.33398,-9.590256,0.06984462,0.4553556,100.0026
28.59583,190.0965,11.33391,-9.590126,0.06994318,0.456022,99.99878
28.60834,190.156,11.3338,-9.589531,0.07013025,0.4572778,99.99984
28.62083,190.2209,11.33369,-9.58934,0.07027778,0.4582758,99.99632
28.62917,190.2583,11.33364,-9.589201,0.0703775,0.4589502,100.0114
28.6375,190.301,11.33362,-9.589569,0.07042594,0.4592903,99.96456
28.64584,190.3434,11.33357,-9.589684,0.07049918,0.4597918,100.0206
28.65833,190.4051,11.33347,-9.589806,0.07061402,0.4605768,100.0063
28.67084,190.4652,11.33338,-9.590457,0.07067592,0.4610163,99.98848
28.67916,190.5076,11.33332,-9.590905,0.07071528,0.4612967,99.99453
28.6875,190.5469,11.33324,-9.591631,0.07072706,0.4613976,100.0037
28.69584,190.592,11.33316,-9.591918,0.07078235,0.461782,100.0283
28.70833,190.6526,11.33306,-9.592344,0.07086578,0.4623621,99.98547
28.72083,190.7161,11.33298,-9.592444,0.07098251,0.46316,99.9996
28.72916,190.757,11.33291,-9.592261,0.07108509,0.4638534,100.0473
28.7375,190.7974,11.33285,-9.592176,0.07117771,0.464482,99.96952
28.74583,190.8412,11.33281,-9.592334,0.07124624,0.4649532,99.97984
28.75834,190.9039,11.33274,-9.592632,0.07134341,0.4656234,99.99844
28.77084,190.9705,11.33268,-9.592769,0.0714581,0.4664088,99.98449
28.77917,191.0081,11.33264,-9.592739,0.07154605,0.4670071,99.98799
28.7875,191.0512,11.33259,-9.593072,0.07159788,0.4673698,100.0354
28.79584,191.093,11.33253,-9.593399,0.07165072,0.4677394,100.0215
28.80834,191.1567,11.3324,-9.593871,0.07173128,0.468302,99.98774
28.82084,191.2176,11.33228,-9.594081,0.07183863,0.4690403,100.022
28.82916,191.2593,11.3322,-9.594207,0.07191134,0.4695396,99.98539
28.8375,191.3,11.33212,-9.593849,0.07203163,0.4703493,99.99958
28.84583,191.3437,11.33204,-9.594024,0.07209941,0.4708166,99.98334
28.85834,191.4028,11.33193,-9.593926,0.07223554,0.4717422,100.0137
28.87083,191.4691,11.33184,-9.594339,0.07232061,0.4723343,99.97938
28.87917,191.5109,11.33176,-9.594656,0.07237402,0.4727078,99.9955
28.8875,191.5514,11.33171,-9.5949,0.07243456,0.473128,100.0037
28.89584,191.5945,11.33169,-9.595325,0.07247665,0.4734274,100.0103
28.90833,191.6567,11.33161,-9.596381,0.07249859,0.4736078,100.0041
28.92084,191.718,11.3315,-9.59663,0.07260109,0.4743146,99.99236
28.92916,191.7595,11.33144,-9.597152,0.07263372,0.4745524,100.0023
28.9375,191.8002,11.33138,-9.59755,0.07267801,0.4748664,99.99366
28.94584,191.8458,11.33133,-9.597912,0.07272769,0.475216,99.98574
28.95416,191.8824,11.33126,-9.597949,0.0728089,0.4757716,99.9778
28.96667,191.9465,11.33112,-9.598194,0.07291034,0.4764713,100.0259
28.97916,192.007,11.331,-9.598626,0.07299334,0.4770508,99.97984
28.9875,192.0497,11.33092,-9.598922,0.07304782,0.4774315,100.0019
28.99583,192.0946,11.33084,-9.598964,0.07312774,0.4779784,100.0256
29.00417,192.1311,11.33077,-9.599659,0.07314253,0.4780998,99.97139
29.01666,192.1974,11.33071,-9.600044,0.0732306,0.4787128,100.004
29.02917,192.2593,11.3306,-9.60029,0.0733328,0.4794182,99.98245
29.0375,192.3026,11.33054,-9.600812,0.07336549,0.4796568,100.0378
29.04584,192.3439,11.33051,-9.601112,0.07342061,0.4800424,99.96665
29.05416,192.3886,11.33048,-9.601219,0.0734949,0.4805533,100.0334
29.06666,192.4479,11.33034,-9.60133,0.07361147,0.4813534,99.99045
29.07916,192.5131,11.33024,-9.601134,0.07375824,0.482351,100.026
29.0875,192.552,11.33018,-9.601386,0.07381821,0.4827683,99.95482
29.09583,192.5951,11.3301,-9.601457,0.07389605,0.4833028,100.0318
29.10416,192.6365,11.33004,-9.601706,0.07395596,0.4837198,99.98311
29.11666,192.6988,11.32997,-9.601456,0.074107,0.4847454,99.99418
29.12917,192.767,11.32986,-9.601249,0.07425514,0.4857526,100.0133
29.1375,192.8027,11.32977,-9.600902,0.07437401,0.4865556,99.99532
29.14584,192.8435,11.32974,-9.601032,0.07444486,0.4870442,99.98459
29.15417,192.8805,11.3297,-9.601616,0.07447082,0.4872392,99.98425
29.16667,192.9476,11.32964,-9.602455,0.07451275,0.4875511,100.0154
29.17916,193.0099,11.32956,-9.602707,0.07461347,0.4882477,100.003
29.1875,193.0545,11.32949,-9.603339,0.07463512,0.4884148,99.97834
29.19584,193.0917,11.32943,-9.604129,0.07464088,0.4884778,100.0326
29.20416,193.1351,11.32937,-9.604816,0.07465657,0.4886056,100.0036
29.21667,193.1981,11.3293,-9.606039,0.07465958,0.488663,100.0048
29.22916,193.2589,11.32922,-9.607038,0.07468644,0.4888769,99.98569
29.2375,193.3017,11.32915,-9.606881,0.07478635,0.4895564,100.0225
29.24583,193.3464,11.32909,-9.606469,0.07491226,0.4904064,99.99304
29.25417,193.3852,11.32904,-9.60607,0.07503606,0.4912424,99.99978
29.26666,193.4478,11.32894,-9.605704,0.0751986,0.492345,99.97924
29.27917,193.508,11.32882,-9.605609,0.0753335,0.4932661,100.0083
29.2875,193.5509,11.32873,-9.605966,0.075382,0.4936092,99.99901
29.29584,193.5947,11.32866,-9.605803,0.07548262,0.4942938,100.0026
29.30416,193.6337,11.32857,-9.605395,0.07560662,0.4951312,100.0218
29.31666,193.6971,11.32843,-9.605812,0.07569118,0.4957233,99.99525
29.32916,193.7586,11.32832,-9.606806,0.07571829,0.4959393,100.0086
29.3375,193.8009,11.32825,-9.607539,0.0757289,0.4960344,99.98754
29.34583,193.8424,11.32819,-9.607792,0.07578752,0.4964441,100.0009
29.35416,193.8857,11.32814,-9.607886,0.07586206,0.4969582,100.0064
29.36666,193.9484,11.32809,-9.607986,0.07597874,0.4977612,100.0082
29.37917,194.0123,11.32802,-9.608591,0.07604525,0.4982359,99.97784
29.3875,194.0517,11.32799,-9.609278,0.07606125,0.4983665,100.0184
29.39584,194.0949,11.32798,-9.609696,0.076104,0.4986726,99.98528
29.40417,194.1357,11.32795,-9.609688,0.07618886,0.4992546,100.02
29.41667,194.1976,11.32786,-9.609579,0.07632588,0.5001912,99.98328
29.42916,194.261,11.32775,-9.610112,0.07639926,0.5007114,100.0024
29.4375,194.3019,11.32766,-9.610032,0.07649089,0.5013379,99.99879
29.44584,194.346,11.3276,-9.609907,0.07658753,0.5019974,100.0166
29.45416,194.384,11.32751,-9.609816,0.07668015,0.5026303,99.99409
29.46667,194.4485,11.32741,-9.609804,0.07680663,0.5034981,100.0067
29.47916,194.5076,11.32729,-9.609734,0.07693922,0.5044064,100.0021
29.4875,194.5511,11.32721,-9.609902,0.07700591,0.5048697,99.99116
29.49583,194.5932,11.32713,-9.609872,0.0770924,0.5054626,99.98437
29.50417,194.6332,11.32705,-9.610088,0.0771546,0.5058966,100.0148
29.51666,194.6977,11.32701,-9.610688,0.07722063,0.5063687,99.99122
29.52917,194.7582,11.32698,-9.612332,0.07718276,0.5061594,99.99061
29.5375,194.8023,11.32694,-9.613043,0.07719593,0.5062718,100.0227
29.54584,194.8457,11.32691,-9.613566,0.07722816,0.5065094,100.0199
29.55416,194.8876,11.32688,-9.614066,0.07726264,0.5067618,99.97255
29.56666,194.9474,11.3268,-9.614632,0.07733268,0.5072608,100.0034
29.57916,195.0092,11.32669,-9.614931,0.07742839,0.5079282,99.97588
29.5875,195.0512,11.32662,-9.615099,0.0774956,0.5083954,100.012
29.59583,195.0971,11.32653,-9.615138,0.07757568,0.5089472,100.0016
29.60416,195.1391,11.3264,-9.615234,0.07765076,0.5094664,100.0102
29.61666,195.2013,11.32627,-9.614799,0.07782089,0.5106224,99.99095
29.62917,195.2656,11.32614,-9.615014,0.07792618,0.5113531,100.0243
29.6375,195.3063,11.32607,-9.615461,0.07796582,0.5116394,99.96375
29.64584,195.343,11.326,-9.615556,0.07804019,0.5121534,100.0474
29.65417,195.387,11.32594,-9.615899,0.07809009,0.5125066,99.97851
29.66667,195.4503,11.32588,-9.617064,0.07810184,0.5126226,99.99353
29.67916,195.5149,11.32579,-9.618295,0.07810606,0.5126884,100.0272
29.6875,195.5585,11.32574,-9.618638,0.07815638,0.5130438,100.0149
29.69584,195.5976,11.32569,-9.618906,0.07821366,0.5134446,99.99022
29.70416,195.6406,11.32563,-9.618637,0.07832476,0.5141988,99.98561
29.71667,195.7013,11.32554,-9.618109,0.07850228,0.5154007,100.0149
29.72916,195.7657,11.32544,-9.618351,0.07860437,0.516108,99.97566
29.7375,195.8064,11.32538,-9.618519,0.07867264,0.516581,100.0389
29.74583,195.8468,11.32534,-9.618181,0.07878991,0.5173756,99.945
29.75417,195.8872,11.32529,-9.617944,0.07889718,0.5181046,100.0175
29.76666,195.9491,11.32524,-9.617374,0.0790788,0.519334,100.0037
29.77917,196.0129,11.32519,-9.617304,0.07920993,0.520232,99.96656
29.7875,196.0523,11.32514,-9.617088,0.07931428,0.5209418,100.0104
29.79584,196.0974,11.32507,-9.617743,0.07933312,0.5210903,99.99905
29.80416,196.1411,11.32501,-9.618152,0.07937654,0.5214002,100.0089
29.81666,196.2029,11.32494,-9.617897,0.07952762,0.5224299,99.99586
29.82916,196.2623,11.32481,-9.618936,0.07955038,0.5226164,100.0032
29.8375,196.3037,11.32472,-9.619679,0.07956043,0.5227071,100.0142
29.84583,196.3464,11.32464,-9.619722,0.07963962,0.5232522,100.0081
29.85416,196.3899,11.32456,-9.619811,0.07971549,0.523776,100.0003
29.86666,196.4506,11.32444,-9.620434,0.07977981,0.524236,99.97992
29.87917,196.5112,11.32434,-9.620704,0.07987856,0.5249222,100.0094
29.8875,196.5556,11.32425,-9.620746,0.07995772,0.5254672,100.0233
29.89584,196.5986,11.32415,-9.62122,0.07999397,0.5257305,99.97387
29.90417,196.639,11.32408,-9.621199,0.08007938,0.5263164,100.0324
29.91667,196.701,11.32404,-9.620032,0.08032014,0.5279365,99.99559
29.92916,196.7629,11.32398,-9.619811,0.0804679,0.5289456,100.007
29.9375,196.8098,11.32393,-9.619788,0.08055396,0.5295364,99.99258
29.94584,196.8482,11.32384,-9.619559,0.08066064,0.530263,100.0318
29.95416,196.89,11.32375,-9.620018,0.08069934,0.5305426,99.95118
29.96667,196.9525,11.32365,-9.620222,0.0808053,0.5312771,100.0094
29.97916,197.017,11.32355,-9.620429,0.08091074,0.5320082,100.007
29.9875,197.0572,11.32348,-9.620838,0.08095414,0.532319,99.98613
29.99583,197.1011,11.32341,-9.621345,0.08098787,0.532566,99.99571
30.00417,197.1392,11.32336,-9.621838,0.08102344,0.5328256,99.99982
30.01666,197.2014,11.32325,-9.622914,0.08104196,0.5329851,100.0104
30.02917,197.2664,11.32318,-9.623774,0.08108218,0.5332874,100.0027
30.0375,197.3076,11.32314,-9.624243,0.08111926,0.5335567,99.99239
30.04584,197.346,11.3231,-9.624778,0.08114978,0.5337824,99.98705
30.05416,197.389,11.32305,-9.625491,0.08116211,0.5338888,99.9971
30.06666,197.4551,11.323,-9.625884,0.08124924,0.5345,100.0074
30.07916,197.5174,11.32291,-9.626259,0.08133728,0.5351172,99.98438
30.0875,197.5582,11.32283,-9.626944,0.08135342,0.535249,100.0238
30.09583,197.6011,11.32276,-9.626797,0.08145206,0.5359236,99.97644
30.10416,197.6419,11.32273,-9.626601,0.08155541,0.5366291,100.0082
30.1125,197.6824,11.32268,-9.626862,0.08161289,0.5370328,100.0092
30.125,197.7474,11.32258,-9.627126,0.08171268,0.5377278,100.0077
30.1375,197.8086,11.32249,-9.627336,0.08181809,0.5384598,99.9625
30.14584,197.8506,11.32241,-9.627726,0.08186296,0.5387808,100.0103
30.15417,197.8926,11.32233,-9.627886,0.08193025,0.539249,100.0041
30.1625,197.9343,11.32228,-9.628231,0.08198014,0.5396031,100.0103
30.175,197.9989,11.32219,-9.628461,0.0820829,0.540318,99.99262
30.1875,198.0567,11.32207,-9.628665,0.08218769,0.5410463,100.0031
30.19584,198.0988,11.32201,-9.628424,0.08229452,0.5417751,99.99239
30.20416,198.1442,11.32198,-9.628295,0.08239066,0.5424338,100.0074
30.2125,198.1829,11.32194,-9.628348,0.08246868,0.542973,99.97848
30.225,198.2483,11.32188,-9.628152,0.08261298,0.5439617,100.0022
30.2375,198.3116,11.32182,-9.628363,0.08271766,0.5446895,100.0141
30.24583,198.3517,11.32174,-9.628735,0.08276444,0.5450234,99.99913
30.25417,198.3937,11.32168,-9.628991,0.08282205,0.5454285,99.98844
30.2625,198.4351,11.32163,-9.629142,0.08289032,0.5459041,100.0035
30.275,198.4973,11.32148,-9.630691,0.08286338,0.5457654,100.0105
30.2875,198.5574,11.32134,-9.631194,0.0829381,0.5462963,99.98632
30.29584,198.6006,11.32127,-9.631085,0.08303212,0.5469414,99.98172
30.30416,198.6418,11.32119,-9.631086,0.08311481,0.5475121,100.0378
30.3125,198.6838,11.32111,-9.631134,0.08319284,0.548052,99.97431
30.325,198.7445,11.32102,-9.630949,0.08333496,0.5490268,100.0014
30.3375,198.8084,11.32093,-9.6309,0.08346366,0.5499133,100.0131
30.34583,198.8493,11.32087,-9.630995,0.08353672,0.5504205,100.008
30.35416,198.8908,11.32082,-9.630475,0.08367056,0.5513281,99.96316
30.3625,198.9369,11.32076,-9.630108,0.0837898,0.5521398,100.0001
30.375,198.9971,11.32067,-9.630566,0.08387031,0.5527099,99.99334
30.3875,199.0619,11.32057,-9.631381,0.08391453,0.5530404,100.041
30.39584,199.0988,11.32048,-9.631886,0.08394799,0.553287,99.97192
30.40417,199.1448,11.32038,-9.632447,0.08397584,0.5534968,100.0349
30.4125,199.1854,11.3203,-9.633258,0.08397984,0.5535495,99.97812
30.425,199.2484,11.32022,-9.633699,0.08406182,0.5541296,99.98528
30.4375,199.314,11.32016,-9.633719,0.0841857,0.5549859,100.0502
30.44584,199.3552,11.32014,-9.634042,0.08423761,0.5553546,100.0094
30.45416,199.3952,11.32008,-9.63438,0.08428749,0.5557098,99.97095
30.4625,199.4349,11.32,-9.634234,0.08438516,0.55638,99.99909
30.475,199.4989,11.31992,-9.634394,0.08449394,0.5571366,100.0043
30.4875,199.5634,11.31988,-9.634613,0.08459772,0.5578606,99.98784
30.49583,199.6024,11.31983,-9.634838,0.08465918,0.5582922,100.0034
30.50417,199.6441,11.31976,-9.635234,0.08470262,0.5586049,100.027
30.5125,199.6848,11.3197,-9.635619,0.08474781,0.5589292,99.98934
30.525,199.7489,11.31961,-9.636459,0.08478868,0.5592383,100.0002
30.5375,199.8073,11.31954,-9.6369,0.08486845,0.5598037,100.0044
30.54584,199.8531,11.31948,-9.636969,0.08494434,0.5603309,100.0129
30.55416,199.8981,11.31942,-9.636926,0.08503199,0.5609356,99.96456
30.5625,199.9352,11.31934,-9.636949,0.08511262,0.5614939,100.0104
30.575,199.9988,11.31921,-9.636811,0.08525722,0.5624875,99.99509
30.5875,200.057,11.31912,-9.637796,0.08540862,0.5635261,100.0097
30.59583,200.101,11.31906,-9.638703,0.08555328,0.5645068,100.0029
30.60416,200.141,11.31899,-9.639648,0.08565964,0.5652351,99.99876
30.6125,200.1844,11.31892,-9.640509,0.08576903,0.5659834,99.97314
30.625,200.2485,11.31883,-9.641775,0.08589576,0.5668601,100.0254
30.6375,200.3095,11.31878,-9.643168,0.08596008,0.5673242,99.94858
30.64584,200.3496,11.31874,-9.643585,0.0860268,0.567791,100.0175
30.65417,200.3969,11.31871,-9.643286,0.08617368,0.5687875,100.0312
30.6625,200.4362,11.31867,-9.642329,0.08633549,0.5698824,99.97798
30.675,200.4981,11.31861,-9.642129,0.08645489,0.570711,99.99947
30.6875,200.564,11.31856,-9.641749,0.08660653,0.5717529,99.99128
30.69584,200.6032,11.31853,-9.641578,0.08668109,0.5722724,100.0087
30.70416,200.648,11.31846,-9.641226,0.08679566,0.5730557,100.0105
30.7125,200.6871,11.31836,-9.640649,0.08690934,0.5738334,99.98371
30.725,200.7485,11.31825,-9.639464,0.08712235,0.5752807,100.0055
30.7375,200.8101,11.31814,-9.639188,0.08724791,0.5761504,100.0158
30.74583,200.852,11.31806,-9.639466,0.08728995,0.5764549,99.9941
30.75417,200.8953,11.31796,-9.639228,0.08738681,0.577122,99.98711
30.7625,200.9364,11.31787,-9.639362,0.08743915,0.5774946,99.97406
30.775,201.0009,11.31776,-9.639326,0.08755268,0.5782852,100.0163
30.7875,201.0616,11.31765,-9.63945,0.08763482,0.5788684,99.99436
30.79584,201.1033,11.31761,-9.639462,0.08770156,0.5793365,100.01
30.80416,201.1494,11.31757,-9.639625,0.08777028,0.5798178,100.0041
30.8125,201.1891,11.31754,-9.639988,0.08779344,0.5799985,99.9784
30.825,201.2515,11.31749,-9.640764,0.08781684,0.5801944,100.0124
30.8375,201.315,11.31743,-9.640821,0.0879155,0.5808872,99.96258
30.84583,201.3591,11.31741,-9.640842,0.08798912,0.5814014,100.0346
30.85416,201.3968,11.31736,-9.641403,0.08798508,0.5814024,100.0062
30.8625,201.4375,11.31732,-9.642218,0.0879693,0.5813253,99.97719
30.875,201.5008,11.31725,-9.642887,0.08800782,0.5816208,99.98574
30.8875,201.563,11.31716,-9.643739,0.08802431,0.5817708,100.05
30.89584,201.6047,11.31711,-9.643975,0.08806886,0.5820926,99.96707
30.90417,201.6506,11.31704,-9.643598,0.088189,0.5829141,100.0092
30.9125,201.6918,11.31698,-9.643124,0.08829991,0.583675,100.0028
30.925,201.7516,11.31684,-9.64289,0.08841218,0.5844584,100.0028
30.9375,201.8133,11.3167,-9.642144,0.08858316,0.5856299,99.99988
30.94584,201.8571,11.31662,-9.641254,0.08874512,0.586728,99.98849
30.95416,201.8984,11.31654,-9.640742,0.08885965,0.587513,100.0162
30.9625,201.9381,11.31647,-9.640278,0.08896407,0.588231,100.0133
30.975,202.006,11.31636,-9.639985,0.08911199,0.5892508,99.9832
30.9875,202.0676,11.31623,-9.639906,0.08921476,0.5899722,100.0036
30.99583,202.1103,11.31616,-9.640176,0.089259,0.5902926,100.041
31.00417,202.1546,11.31612,-9.640535,0.08929978,0.5905902,99.96431
31.0125,202.1908,11.31608,-9.641504,0.08924926,0.590284,100.0398
31.025,202.2556,11.316,-9.642622,0.08924808,0.5903181,99.97731
31.0375,202.3187,11.31592,-9.643292,0.08928379,0.5905963,100.0082
31.04584,202.3591,11.31587,-9.643411,0.0893325,0.5909466,99.99514
31.05416,202.3996,11.31581,-9.64343,0.08939251,0.5913715,100.0113
31.0625,202.4456,11.31577,-9.643671,0.08945176,0.5917911,99.98374
31.075,202.5071,11.31572,-9.644078,0.08950766,0.5922028,100.0153
31.0875,202.5677,11.31561,-9.644601,0.08954858,0.5925152,99.96731
31.09583,202.6088,11.31556,-9.644136,0.08965821,0.5932682,100.045
31.10416,202.6516,11.31552,-9.643516,0.08978866,0.5941593,99.98991
31.1125,202.6927,11.31546,-9.643184,0.08988476,0.5948231,99.99712
31.125,202.7554,11.31535,-9.642891,0.09001298,0.5957136,99.98504
31.1375,202.8175,11.31526,-9.642676,0.09013126,0.5965385,99.99692
31.14584,202.8576,11.31521,-9.642743,0.09018516,0.5969229,100.014
31.15417,202.9031,11.31512,-9.642845,0.09025598,0.5974195,99.98632
31.1625,202.9434,11.31504,-9.642468,0.0903532,0.598091,100.0021
31.175,203.0072,11.31495,-9.641681,0.0905325,0.5993202,99.99328
31.1875,203.0714,11.31484,-9.641366,0.09066674,0.6002514,100.0298
31.19584,203.1124,11.31479,-9.640793,0.09078491,0.601062,100.0073
31.20416,203.1535,11.31475,-9.640241,0.09090119,0.6018605,100.0053
31.2125,203.1968,11.3147,-9.640072,0.09098853,0.6024671,100.0066
31.225,203.2566,11.3146,-9.639618,0.09111976,0.6033786,99.9863
31.2375,203.3246,11.31452,-9.638634,0.09133197,0.6048268,100.0114
31.24583,203.3576,11.31449,-9.637772,0.09144868,0.605628,99.97863
31.25417,203.4034,11.31444,-9.637899,0.09151691,0.6061082,100.025
31.2625,203.4421,11.31437,-9.637772,0.09158375,0.606579,99.98416
31.27084,203.4887,11.3143,-9.63798,0.09164738,0.6070289,99.99695
31.28333,203.5482,11.31418,-9.638019,0.09173051,0.607622,100.0105
