0.0,0.0,0.0,0.2
10.0,0.0,0.0,0.2
10.0,10.0,0.0,0.2
0.0,10.0,0.0,0.2
0.25641025641007,0.0,0.0,0.2
0.5128205128200514,0.0,0.0,0.2
0.7692307692301191,0.0,0.0,0.2
1.025641025640196,0.0,0.0,0.2
1.282051282050177,0.0,0.0,0.2
1.53846153845971,0.0,0.0,0.2
1.794871794869218,0.0,0.0,0.2
2.051282051278726,0.0,0.0,0.2
2.307692307688233,0.0,0.0,0.2
2.564102564097741,0.0,0.0,0.2
2.820512820507248,0.0,0.0,0.2
3.076923076916755,0.0,0.0,0.2
3.333333333326263,0.0,0.0,0.2
3.58974358973577,0.0,0.0,0.2
3.846153846145278,0.0,0.0,0.2
4.102564102555137,0.0,0.0,0.2
4.358974358965783,0.0,0.0,0.2
4.61538461537643,0.0,0.0,0.2
4.871794871787076,0.0,0.0,0.2
5.128205128197722,0.0,0.0,0.2
5.384615384608368,0.0,0.0,0.2
5.641025641019015,0.0,0.0,0.2
5.897435897429661,0.0,0.0,0.2
6.153846153840306,0.0,0.0,0.2
6.410256410250953,0.0,0.0,0.2
6.6666666666616,0.0,0.0,0.2
6.923076923072245,0.0,0.0,0.2
7.179487179482892,0.0,0.0,0.2
7.435897435893538,0.0,0.0,0.2
7.692307692304184,0.0,0.0,0.2
7.948717948714831,0.0,0.0,0.2
8.205128205125478,0.0,0.0,0.2
8.461538461536124,0.0,0.0,0.2
8.717948717946769,0.0,0.0,0.2
8.974358974357415,0.0,0.0,0.2
9.230769230768061,0.0,0.0,0.2
9.48717948717871,0.0,0.0,0.2
9.743589743589354,0.0,0.0,0.2
10.0,0.25641025641007,0.0,0.2
10.0,0.5128205128200514,0.0,0.2
10.0,0.7692307692301191,0.0,0.2
10.0,1.025641025640196,0.0,0.2
10.0,1.282051282050177,0.0,0.2
10.0,1.53846153845971,0.0,0.2
10.0,1.794871794869218,0.0,0.2
10.0,2.051282051278726,0.0,0.2
10.0,2.307692307688233,0.0,0.2
10.0,2.564102564097741,0.0,0.2
10.0,2.820512820507248,0.0,0.2
10.0,3.076923076916755,0.0,0.2
10.0,3.333333333326263,0.0,0.2
10.0,3.58974358973577,0.0,0.2
10.0,3.846153846145278,0.0,0.2
10.0,4.102564102555137,0.0,0.2
10.0,4.358974358965783,0.0,0.2
10.0,4.61538461537643,0.0,0.2
10.0,4.871794871787076,0.0,0.2
10.0,5.128205128197722,0.0,0.2
10.0,5.384615384608368,0.0,0.2
10.0,5.641025641019015,0.0,0.2
10.0,5.897435897429661,0.0,0.2
10.0,6.153846153840306,0.0,0.2
10.0,6.410256410250953,0.0,0.2
10.0,6.6666666666616,0.0,0.2
10.0,6.923076923072245,0.0,0.2
10.0,7.179487179482892,0.0,0.2
10.0,7.435897435893538,0.0,0.2
10.0,7.692307692304184,0.0,0.2
10.0,7.948717948714831,0.0,0.2
10.0,8.205128205125478,0.0,0.2
10.0,8.461538461536124,0.0,0.2
10.0,8.717948717946769,0.0,0.2
10.0,8.974358974357415,0.0,0.2
10.0,9.230769230768061,0.0,0.2
10.0,9.48717948717871,0.0,0.2
10.0,9.743589743589354,0.0,0.2
9.743589743589743,10.0,0.0,0.2
9.487179487179487,10.0,0.0,0.2
9.23076923076923,10.0,0.0,0.2
8.974358974358973,10.0,0.0,0.2
8.717948717948715,10.0,0.0,0.2
8.46153846153846,10.0,0.0,0.2
8.205128205128203,10.0,0.0,0.2
7.948717948717945,10.0,0.0,0.2
7.692307692307688,10.0,0.0,0.2
7.435897435897431,10.0,0.0,0.2
7.179487179487175,10.0,0.0,0.2
6.923076923076918,10.0,0.0,0.2
6.666666666666663,10.0,0.0,0.2
6.410256410256406,10.0,0.0,0.2
6.15384615384615,10.0,0.0,0.2
